battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1286,1,2.3,0,10,1,16,0.1,98,2,18,18,662.0,1.0,10,5,4,1,1,0,0
1093,0,0.5,0,1,1,31,0.6,171,2,12,1310,1420.0,1646.0,12,0,6,1,1,0,0
618,0,1.1,0,11,1,45,0.2,188,3,20,1175,1586.0,2339.0,19,2,10,1,1,0,1
579,1,2.5,0,3,0,7,1.0,89,8,10,808,1517.0,2908.0,12,4,11,0,0,1,1
1445,1,2.4,1,7,1,20,0.4,173,7,15,1273,1345.0,1441.0,7,4,13,1,1,1,0
1193,1,3.0,0,10,0,56,0.4,196,3,17,674,864.0,,19,11,14,1,1,0,1
598,1,0.8,1,8,1,62,0.1,117,8,9,118,764.0,1.0,11,2,19,1,1,0,1
1061,1,2.1,0,3,1,52,0.1,109,7,4,138,1330.0,999.0,16,12,9,1,1,0,0
1611,0,0.5,1,4,1,27,0.9,199,1,10,163,1011.0,3078.0,15,2,6,1,0,1,1
1320,0,0.5,1,7,0,48,0.2,168,5,16,103,1583.0,1.0,8,5,9,0,0,1,1
1552,0,1.2,0,10,1,53,0.3,180,8,18,430,658.0,1.0,13,6,12,1,0,0,1
1538,1,2.3,0,6,1,13,0.2,121,7,7,567,986.0,1494.0,18,10,12,1,1,1,0
1404,0,2.1,0,16,0,44,0.9,151,1,20,1703,1880.0,1.0,10,6,5,0,0,1,0
732,1,2.3,1,7,1,39,0.6,188,7,11,1163,1554.0,,19,3,15,1,1,1,1
1375,0,0.5,1,2,1,35,0.1,194,2,3,227,772.0,1947.0,15,13,15,1,1,1,0
637,1,0.8,1,2,0,28,0.6,194,4,6,1080,,2725.0,15,10,7,0,0,0,1
1379,1,1.5,0,6,1,9,0.8,118,8,13,98,755.0,1693.0,11,4,18,1,0,1,0
930,1,1.3,1,1,1,14,0.4,97,6,10,77,1025.0,2457.0,11,7,17,1,1,0,0
1713,1,2.0,0,9,1,5,0.7,199,6,16,108,1963.0,1513.0,15,6,2,1,0,1,0
864,0,1.6,1,0,1,53,0.3,88,6,1,262,1436.0,493.0,18,9,10,1,1,0,0
1112,1,0.5,1,1,0,53,0.6,121,4,16,234,739.0,3655.0,7,3,20,1,1,0,1
1872,1,0.9,1,0,0,16,0.5,80,2,2,286,,1.0,15,11,16,0,0,1,1
606,0,2.5,0,1,1,53,0.2,146,4,2,465,,1223.0,19,12,7,1,0,0,0
1823,0,2.8,1,11,0,10,0.6,81,8,19,362,1250.0,1812.0,5,0,19,1,1,1,1
1766,1,0.5,1,1,0,16,0.6,141,5,7,125,1227.0,3314.0,9,7,17,0,0,1,1
1663,1,0.5,0,0,0,40,0.6,147,4,15,951,1545.0,,8,5,15,1,0,0,0
1698,0,2.1,0,5,1,18,0.9,160,6,20,363,994.0,796.0,13,3,14,1,0,1,0
730,1,1.3,1,6,0,6,0.9,167,7,10,1096,1155.0,2812.0,10,1,17,0,0,0,1
1723,1,1.1,1,1,0,42,1.0,164,8,14,202,1791.0,3587.0,10,5,3,1,0,0,1
1544,0,2.3,0,12,1,45,0.1,113,8,20,236,857.0,1300.0,8,7,18,1,1,0,0
1998,1,1.2,0,8,0,31,0.6,196,8,19,50,1356.0,1.0,17,9,18,1,1,0,1
1396,1,0.6,0,0,0,37,0.7,134,4,15,560,,1.0,18,3,19,0,0,1,1
1170,1,0.9,0,6,1,14,0.4,199,2,13,474,,715.0,18,5,20,1,0,1,0
675,0,,0,10,0,60,0.9,144,5,15,192,757.0,1.0,7,0,13,1,0,1,0
769,0,0.5,1,12,1,54,0.2,112,4,19,1385,1780.0,941.0,15,8,20,1,0,1,1
508,0,0.8,0,7,1,42,0.3,94,1,8,39,557.0,663.0,13,12,7,1,0,0,0
880,0,0.5,1,1,0,44,0.5,172,8,15,436,1302.0,1.0,8,7,6,0,1,1,1
1083,0,1.0,0,6,0,52,0.9,126,2,20,925,1469.0,1.0,19,18,19,1,1,1,1
826,0,,0,3,0,62,0.7,187,4,19,778,1615.0,1998.0,17,4,17,0,0,0,0
897,1,2.0,0,3,1,2,0.6,154,8,10,0,994.0,1.0,7,5,7,1,1,0,0
1490,1,0.5,1,4,1,64,0.3,150,8,8,1417,1464.0,3600.0,17,9,7,1,1,1,1
1354,1,0.7,1,3,1,26,0.5,136,4,6,297,918.0,2090.0,5,1,13,1,1,0,0
1469,0,2.1,0,0,0,8,0.7,123,7,0,398,1133.0,1052.0,8,1,3,0,1,0,0
909,1,0.5,1,9,0,30,0.4,97,3,10,290,773.0,594.0,12,0,4,1,1,1,0
1114,0,2.8,0,4,1,9,0.4,197,3,15,1040,1071.0,1.0,10,7,17,1,1,0,0
880,0,2.0,1,1,1,50,0.5,194,7,3,1116,1381.0,827.0,15,9,6,1,0,1,0
1278,1,0.5,1,1,0,54,0.1,104,8,16,581,750.0,1.0,7,1,20,0,0,1,0
732,1,1.3,0,5,1,32,0.4,163,8,7,1661,1836.0,3883.0,12,2,5,1,0,1,1
1642,1,1.6,1,0,0,5,0.4,102,5,2,1686,1889.0,1333.0,18,0,2,0,0,1,1
1776,1,2.1,1,10,0,35,0.1,172,4,16,278,623.0,1.0,16,13,20,1,1,1,0
771,1,0.5,1,0,1,33,0.1,157,3,17,776,1247.0,1.0,16,2,10,1,1,1,0
1444,1,2.1,1,0,0,6,0.9,103,1,1,1274,1340.0,712.0,17,5,10,0,0,0,0
1317,0,1.5,0,6,0,12,0.1,154,2,9,431,542.0,425.0,7,0,11,1,1,1,0
1559,1,,1,6,1,6,0.5,162,6,17,179,,3352.0,9,1,3,1,1,1,1
1720,0,1.6,0,18,1,2,0.8,188,5,20,334,896.0,1.0,10,5,2,1,0,1,1
665,1,0.7,0,0,1,31,0.1,185,5,2,496,1804.0,690.0,5,2,15,1,0,0,0
930,1,1.0,1,4,1,4,0.9,144,8,10,1017,1289.0,2016.0,13,10,16,1,1,1,0
1928,0,2.6,0,5,0,5,0.8,162,5,16,229,,1.0,14,12,15,1,1,1,0
965,1,0.5,0,15,0,53,1.0,131,8,19,297,653.0,,12,6,8,1,0,0,1
1426,1,0.8,0,2,1,42,0.6,84,3,10,715,,1356.0,15,9,16,1,0,1,0
1421,0,2.8,0,0,1,57,0.4,165,1,2,781,1657.0,1.0,13,8,14,1,0,1,1
1208,0,,0,5,1,16,1.0,175,1,19,691,1028.0,2201.0,17,16,12,1,0,0,0
587,1,,1,4,0,6,0.7,170,1,16,612,1793.0,1.0,9,2,14,1,1,0,1
875,0,0.7,0,2,0,23,0.1,110,7,7,300,1316.0,756.0,14,5,6,0,0,0,1
1254,1,2.3,0,0,1,44,0.2,149,1,10,204,1021.0,3011.0,7,4,12,1,1,0,1
1742,0,2.3,1,9,1,43,0.4,170,7,12,453,681.0,,12,3,10,1,0,1,1
1073,1,0.5,1,0,0,51,0.5,145,7,0,690,804.0,1.0,6,0,18,0,1,0,1
519,1,1.6,1,7,1,51,0.3,132,4,19,550,645.0,1.0,16,1,4,1,0,1,1
1602,0,2.7,0,4,1,46,0.6,118,1,5,273,,1.0,16,9,2,1,0,1,0
704,1,2.7,0,8,1,29,0.2,80,1,10,1108,1509.0,1.0,9,3,10,1,1,1,1
1616,1,2.3,1,3,0,52,0.1,100,5,8,151,1133.0,1.0,7,3,2,1,1,0,1
948,0,2.3,0,14,0,22,0.1,173,5,20,257,1654.0,3499.0,11,7,19,1,1,1,1
1689,1,2.4,1,0,1,13,0.9,168,2,9,521,674.0,1172.0,12,11,17,1,1,1,0
1504,0,1.9,1,7,1,25,0.3,152,4,9,395,1853.0,1.0,13,11,13,1,0,1,0
1447,0,0.5,0,3,0,40,0.7,184,2,5,963,1062.0,471.0,8,4,20,0,0,1,0
908,0,2.1,0,1,0,44,0.6,95,5,2,154,941.0,,16,12,7,1,1,1,1
1868,1,0.5,0,2,1,40,0.9,179,8,17,576,884.0,298.0,8,2,17,1,1,0,0
1237,0,0.5,0,2,0,27,0.1,87,8,5,274,603.0,2454.0,14,0,8,1,1,1,1
1065,0,1.7,1,4,1,48,0.3,162,6,8,1188,1948.0,265.0,8,0,12,1,0,0,0
1131,1,0.5,1,11,0,49,0.6,101,5,18,658,878.0,1835.0,19,13,16,1,1,0,0
1109,0,,0,1,0,34,0.1,173,1,4,165,1103.0,2821.0,13,5,17,1,0,1,1
1317,0,1.8,1,2,0,43,0.5,113,5,3,179,613.0,3436.0,16,13,5,0,1,1,1
1182,0,0.5,0,7,1,8,0.5,138,8,16,275,986.0,1.0,19,17,19,1,0,0,1
1606,1,0.5,1,0,1,33,0.9,200,5,0,157,770.0,3437.0,11,1,2,1,0,0,1
1753,0,,1,0,1,31,0.1,134,1,18,1590,,1324.0,17,0,17,1,0,1,1
1370,0,1.4,0,5,1,6,0.2,158,6,8,1392,1783.0,3703.0,13,10,11,1,1,0,1
1165,1,,0,11,0,41,0.2,178,6,12,564,831.0,764.0,19,12,15,1,0,0,0
973,0,0.5,1,5,0,53,0.5,196,5,7,105,588.0,1.0,13,10,16,0,1,0,1
833,1,2.2,0,4,0,27,0.9,124,1,6,359,1395.0,2150.0,9,5,7,0,1,1,1
909,1,0.7,1,7,0,47,0.1,146,3,9,410,1643.0,1244.0,14,10,16,0,1,0,0
926,1,0.8,0,6,1,59,0.8,161,7,14,84,793.0,256.0,18,7,2,1,0,1,0
1712,1,0.9,1,2,0,23,1.0,155,7,19,155,663.0,1422.0,5,0,15,1,1,0,0
1224,1,1.8,1,2,1,44,0.2,139,2,9,622,,621.0,11,4,14,1,1,1,0
1007,1,2.9,1,5,1,21,0.8,185,8,12,479,831.0,1301.0,8,6,12,1,1,0,0
860,1,1.3,1,8,1,40,0.7,170,3,13,1573,1581.0,1.0,13,7,20,1,1,1,1
725,0,1.3,1,16,0,60,0.4,160,8,17,1134,1249.0,1.0,10,4,15,1,0,0,0
637,0,,0,3,1,60,0.8,97,4,4,1125,1989.0,374.0,18,4,8,1,0,1,0
790,0,2.0,1,16,1,11,0.3,87,6,17,347,730.0,3169.0,6,1,2,1,0,1,1
1549,1,,0,4,0,8,0.4,158,5,7,721,1514.0,1998.0,12,7,15,1,1,0,1
1696,0,1.7,0,1,0,13,0.9,97,3,2,179,772.0,523.0,5,0,4,0,1,1,0
904,0,1.8,0,3,1,35,0.4,168,3,4,42,507.0,1360.0,15,12,11,1,0,0,0
642,0,2.8,0,3,0,34,0.8,197,2,15,331,1011.0,1.0,12,5,13,0,0,0,1
1195,1,2.8,0,1,1,20,0.8,110,2,14,1580,1652.0,,9,3,12,1,1,0,0
1027,1,0.8,0,7,0,18,1.0,146,7,11,338,534.0,1.0,7,4,14,1,0,1,0
857,1,2.0,1,3,0,17,0.2,195,7,9,157,948.0,1.0,17,5,13,1,1,0,1
843,0,1.8,1,0,0,16,0.1,166,5,6,981,1096.0,1.0,12,1,20,1,0,1,1
1547,1,3.0,1,2,1,14,0.7,198,3,19,1042,1832.0,1.0,5,0,15,1,0,1,1
1221,0,2.3,0,7,1,35,0.4,152,7,19,765,1899.0,2638.0,19,16,14,1,1,1,1
1062,0,1.5,0,3,0,45,0.2,151,3,4,798,1435.0,911.0,14,2,9,0,0,0,0
1977,1,2.0,1,7,1,54,1.0,171,7,18,1226,,1971.0,18,7,14,1,1,0,1
538,0,1.1,1,0,1,25,0.3,163,7,7,455,537.0,2215.0,9,3,17,1,1,1,1
1063,0,2.0,0,0,0,27,0.2,86,6,7,201,582.0,2668.0,12,5,19,0,0,0,1
1330,1,1.8,1,1,0,40,0.5,177,1,5,194,892.0,,9,4,14,1,1,1,1
1906,1,,1,3,0,55,0.2,113,3,4,3,629.0,1871.0,13,5,4,1,0,1,0
561,1,2.8,1,2,1,40,0.1,99,7,6,426,865.0,1.0,15,12,19,1,0,1,1
595,0,2.6,0,0,1,20,0.4,122,2,18,623,816.0,1593.0,19,11,2,1,0,1,0
1569,0,0.5,1,3,0,33,0.2,147,1,13,519,930.0,3538.0,18,1,15,1,0,1,1
1591,1,,1,4,1,52,1.0,161,3,16,548,1641.0,1.0,10,9,14,1,1,1,0
1230,1,1.6,0,0,1,48,0.7,111,7,2,1960,1963.0,,18,17,16,1,1,1,1
854,0,0.5,0,2,0,30,0.5,125,8,5,518,1152.0,2889.0,5,2,11,0,0,1,1
1486,0,,0,7,0,52,0.1,85,4,15,1430,1747.0,297.0,13,1,15,0,1,0,0
1958,1,1.9,1,0,0,4,0.2,190,2,3,304,637.0,1409.0,16,5,3,0,0,0,0
1872,1,0.5,1,14,0,49,0.2,139,7,18,81,,1.0,16,15,5,1,1,0,1
1207,0,0.5,0,0,0,58,0.3,112,8,0,406,681.0,1.0,7,3,5,1,1,0,0
1015,1,0.8,0,5,0,12,0.5,102,3,14,335,679.0,2293.0,5,1,2,0,1,0,0
680,1,,1,9,1,9,0.1,131,3,11,1428,1500.0,,14,2,17,1,0,0,1
1044,1,2.8,1,7,0,33,0.6,129,4,13,42,1262.0,1.0,17,16,15,1,0,1,1
712,1,1.6,0,6,1,9,0.8,172,2,14,881,1234.0,3612.0,13,5,4,1,0,0,1
1547,0,2.9,1,6,0,45,0.7,166,2,8,583,590.0,,12,2,3,0,1,1,0
1174,1,0.9,0,7,0,30,1.0,147,4,20,744,1244.0,1.0,17,14,16,0,1,1,0
1910,0,1.4,0,0,0,29,0.6,146,7,2,333,639.0,2944.0,8,7,2,1,1,1,1
748,0,1.4,0,0,0,25,1.0,110,7,14,88,709.0,1974.0,17,5,13,0,1,1,0
1770,0,2.3,1,0,0,7,0.8,128,7,6,886,1552.0,1480.0,6,1,17,1,0,0,0
618,1,0.5,1,2,1,57,0.2,88,3,7,879,896.0,1.0,18,15,17,1,1,1,1
544,1,0.5,1,2,1,7,0.2,129,5,15,227,610.0,1675.0,13,4,17,1,1,0,0
714,1,0.5,0,1,0,30,0.3,145,4,2,643,1527.0,1.0,12,10,10,0,1,1,1
871,0,0.6,0,2,0,52,0.1,178,3,3,194,1437.0,437.0,14,7,17,1,0,0,0
1719,1,2.0,0,0,0,12,0.3,122,8,7,240,,1.0,6,3,5,0,0,0,0
1583,0,1.2,1,0,0,14,0.2,148,2,4,1171,1673.0,1.0,13,6,8,0,0,1,1
1934,1,2.7,0,8,1,2,0.1,118,4,16,242,1127.0,2190.0,18,1,9,1,0,1,1
614,0,2.9,1,3,1,24,0.2,94,4,7,409,603.0,1930.0,13,12,4,1,0,1,0
1576,1,2.2,0,8,0,5,0.7,139,3,17,258,789.0,1.0,5,1,7,1,1,1,1
1762,1,2.5,0,10,1,15,0.3,107,8,11,1103,1364.0,2183.0,8,3,11,1,1,0,1
1445,1,0.5,0,0,0,53,0.7,174,7,14,386,836.0,1.0,17,1,20,1,0,0,1
868,0,1.7,0,0,0,30,0.8,83,4,0,276,1026.0,1.0,11,7,17,1,0,0,1
921,1,2.2,1,12,1,10,0.1,170,7,18,1272,1469.0,1.0,8,2,11,1,1,0,1
1948,0,2.8,1,8,0,16,0.1,100,5,10,631,1940.0,1.0,9,7,17,0,1,0,1
1424,1,2.9,1,0,0,20,0.6,180,5,0,181,1199.0,2658.0,15,0,19,1,0,0,1
983,0,0.6,1,0,1,45,0.1,130,4,11,948,1205.0,2052.0,5,3,6,1,0,1,0
839,0,2.0,1,0,0,14,0.4,175,7,3,564,1391.0,,15,8,11,1,0,0,1
1799,1,0.5,0,0,0,49,0.4,107,4,2,632,1383.0,720.0,12,2,11,1,1,1,0
987,1,2.3,0,9,0,17,0.8,124,7,17,887,1274.0,1.0,11,0,14,1,1,0,1
1433,1,2.3,0,8,1,27,0.9,153,7,12,1619,1651.0,3900.0,18,16,2,1,0,1,1
1881,0,2.2,0,4,0,51,0.3,158,5,7,477,1553.0,1229.0,12,0,14,1,0,0,1
1129,1,2.8,1,0,0,49,0.5,185,2,2,1070,1079.0,1857.0,8,4,5,1,1,1,0
947,0,,1,0,1,22,0.1,197,2,13,1176,1220.0,2842.0,16,12,2,1,0,0,1
1654,1,,1,0,1,43,0.3,109,2,0,546,629.0,1.0,12,5,10,1,1,0,1
850,1,1.6,1,6,1,29,0.5,133,5,19,404,642.0,593.0,19,17,10,1,0,1,0
1559,1,1.3,1,10,1,10,0.3,114,8,17,117,681.0,2203.0,7,5,15,1,1,1,0
1250,1,1.4,0,8,0,44,0.2,182,7,20,703,1011.0,,14,1,14,0,0,0,1
1748,1,0.5,1,11,1,53,0.5,114,4,20,718,1109.0,1.0,16,0,9,1,0,0,1
1530,0,,0,11,0,42,0.8,177,6,13,454,1975.0,725.0,11,10,19,0,0,1,0
603,1,2.5,1,3,0,35,0.7,126,3,16,692,1057.0,3703.0,13,1,9,0,0,1,1
955,1,0.5,0,2,0,2,0.6,155,4,10,428,1254.0,,14,1,18,1,1,0,0
1692,1,,0,3,1,61,0.9,176,6,12,975,,1354.0,16,7,19,1,0,0,0
1002,0,2.6,1,7,0,27,0.1,146,1,10,115,,1295.0,18,15,17,1,0,1,0
892,1,0.5,0,0,1,47,0.4,94,1,18,655,1782.0,1241.0,12,3,9,1,0,1,0
1564,0,1.5,1,1,0,42,0.7,108,2,2,1619,,3376.0,7,0,7,0,1,0,1
1927,0,0.9,1,3,0,11,0.4,190,8,12,491,1506.0,2916.0,16,11,18,0,1,1,1
1576,1,2.0,0,0,1,20,0.6,148,3,0,410,1551.0,1379.0,17,1,16,1,0,1,0
623,1,0.8,0,6,1,26,0.3,197,7,12,484,1238.0,1769.0,10,1,16,1,0,0,0
1974,0,1.0,0,4,0,24,0.3,80,7,13,250,545.0,861.0,7,4,6,1,0,1,0
1457,0,1.9,1,1,1,16,0.3,102,3,10,1013,1287.0,1440.0,17,8,12,1,0,1,0
507,1,0.5,1,1,0,32,0.5,141,7,11,936,1398.0,1.0,17,0,5,1,1,1,0
534,1,2.5,0,1,1,21,0.3,164,7,9,347,1477.0,1.0,7,5,18,1,1,0,1
990,1,2.7,1,3,0,15,0.9,153,2,7,1466,1717.0,2698.0,11,8,6,1,0,0,1
1462,1,1.7,1,1,0,25,0.2,182,7,18,91,1478.0,824.0,15,5,13,1,0,1,0
764,0,1.0,1,9,1,45,0.5,124,8,11,52,539.0,1341.0,19,1,12,1,0,0,0
793,0,1.2,1,1,1,38,0.6,176,4,7,1226,,3139.0,6,1,12,1,1,1,1
875,1,1.4,1,1,1,43,0.6,104,8,3,902,969.0,3396.0,14,2,18,1,0,0,1
1271,0,0.5,1,2,0,54,0.1,159,8,3,613,650.0,990.0,14,11,6,0,1,1,0
1670,1,1.6,1,0,0,47,0.8,139,8,15,1706,1886.0,876.0,16,0,5,1,1,0,0
720,1,1.4,1,0,1,61,0.6,96,7,8,1347,1733.0,2799.0,5,3,15,1,0,1,1
1128,1,0.5,1,6,0,33,0.6,147,8,7,938,1226.0,1440.0,17,15,19,1,0,0,0
714,1,2.1,1,5,1,11,0.1,197,3,6,1750,1857.0,1164.0,15,12,19,1,1,0,0
1249,1,0.5,0,3,1,55,0.8,140,3,8,605,1193.0,531.0,18,10,13,1,1,1,0
1925,0,3.0,1,0,1,16,0.8,175,8,11,983,1087.0,2173.0,7,3,19,1,1,0,1
787,1,0.5,0,15,0,11,0.6,93,1,16,806,1423.0,2934.0,8,6,14,1,0,1,1
831,0,1.7,1,7,1,26,0.7,177,5,11,511,621.0,1704.0,6,5,20,1,1,1,0
918,0,0.9,1,1,0,8,0.1,123,7,5,653,671.0,,17,4,14,1,1,0,0
1011,0,1.1,0,4,1,36,0.2,131,7,18,481,749.0,2261.0,7,6,16,1,1,1,0
1193,0,0.9,0,11,0,26,0.5,166,1,20,730,1729.0,536.0,17,14,4,1,0,1,0
1554,0,2.7,1,3,1,47,0.7,185,5,12,319,1367.0,509.0,12,3,19,1,0,0,0
1300,1,0.5,0,5,0,62,0.1,156,6,7,219,1037.0,1.0,15,3,10,1,1,0,0
1279,1,2.5,0,5,1,7,0.5,105,6,6,560,1633.0,,7,2,7,1,0,0,0
660,0,,0,5,1,40,0.5,111,2,10,262,1178.0,588.0,6,5,18,1,1,1,0
984,1,0.5,0,13,1,42,0.8,98,7,17,1036,1611.0,898.0,16,8,13,1,1,0,0
1661,1,0.8,1,1,1,6,1.0,109,7,2,594,1337.0,864.0,9,8,2,1,0,1,0
955,0,0.5,1,4,0,43,0.9,143,5,8,1248,1511.0,1432.0,12,9,9,1,1,1,0
899,1,2.7,0,3,1,53,0.3,192,4,11,641,1638.0,,19,16,10,1,0,1,1
1310,1,2.3,1,6,0,57,0.9,135,8,9,449,889.0,1.0,16,0,8,0,0,0,0
1782,1,2.8,1,6,1,58,0.8,157,1,13,867,,,15,0,16,1,0,1,1
1919,0,1.5,0,5,1,48,0.8,150,4,6,304,1191.0,1.0,19,13,12,1,0,1,0
1156,0,0.5,0,6,0,61,0.1,89,7,9,1214,1262.0,1.0,16,6,13,0,1,1,0
802,1,2.4,1,1,0,45,0.8,157,3,9,1299,1633.0,3713.0,8,3,8,0,0,0,1
1489,0,2.1,1,0,0,9,0.4,169,3,1,923,1759.0,1.0,9,3,14,1,0,1,0
1549,1,1.5,1,0,1,27,0.4,113,5,7,632,1162.0,436.0,10,8,11,1,0,0,0
993,1,2.3,1,0,0,16,0.4,106,7,13,424,1639.0,1113.0,14,1,6,0,0,1,0
1185,0,1.9,0,0,0,31,0.4,152,8,7,837,1642.0,2447.0,16,2,3,1,1,1,1
1632,1,1.4,0,0,0,41,0.1,132,4,1,706,1623.0,,5,4,15,1,0,0,1
1733,1,2.8,0,3,1,36,1.0,119,6,20,357,,3576.0,17,16,9,1,0,0,1
1600,0,0.5,0,1,1,16,0.3,94,4,16,1315,1710.0,2073.0,9,5,4,1,1,0,1
1254,0,1.2,1,2,0,50,0.7,108,5,6,462,1013.0,3959.0,10,4,17,1,1,0,1
1721,1,0.5,1,4,1,33,0.5,128,4,5,871,1048.0,707.0,19,2,5,1,1,1,0
1122,0,1.2,0,9,0,2,0.6,120,4,14,331,790.0,3291.0,11,2,13,1,1,1,1
1878,0,1.5,1,5,1,56,0.3,139,5,13,183,559.0,2711.0,8,2,3,1,1,1,1
1589,0,2.5,0,5,1,51,0.8,195,1,18,810,1743.0,,8,2,16,1,0,0,1
1472,0,3.0,0,4,1,20,0.3,169,2,6,443,892.0,797.0,6,1,11,1,1,0,0
1572,1,0.8,1,7,1,8,0.8,169,5,8,577,1237.0,3461.0,6,3,10,1,1,1,1
649,1,1.4,0,4,1,19,0.8,190,7,12,344,,739.0,18,1,2,1,1,0,0
1720,0,2.0,0,15,1,55,0.5,168,2,18,753,1353.0,2148.0,14,2,5,1,1,1,1
1991,0,2.8,0,3,1,15,0.1,181,1,13,298,1037.0,1861.0,8,5,17,1,1,1,0
1329,1,1.7,0,5,1,23,0.6,198,8,6,380,682.0,2308.0,11,10,9,1,1,0,0
569,1,2.5,1,0,0,41,0.3,124,1,1,388,605.0,2651.0,17,7,4,0,0,0,0
1874,1,2.7,1,10,0,8,0.9,166,7,13,964,1233.0,1246.0,8,1,2,0,0,1,0
1603,1,0.5,1,1,1,17,0.5,114,2,8,430,1207.0,1637.0,17,3,11,1,0,1,0
1583,1,2.1,1,11,0,14,0.7,148,7,16,942,1651.0,1704.0,17,13,2,1,0,1,1
803,0,0.8,1,0,0,18,0.3,106,4,1,627,935.0,2801.0,18,15,12,0,1,0,1
973,1,1.5,0,5,1,57,0.2,190,7,16,457,1816.0,1.0,6,4,2,1,0,0,1
1922,0,0.5,0,15,1,42,0.6,153,8,16,725,,3564.0,12,1,17,1,0,0,1
1263,1,,1,1,1,32,0.4,103,2,2,409,644.0,1.0,18,13,10,1,1,0,1
1470,1,1.7,1,6,0,45,0.1,121,1,9,777,1090.0,3259.0,10,1,14,1,0,1,1
1283,1,2.4,1,8,1,33,1.0,93,3,15,510,,1.0,17,7,2,1,1,0,1
823,1,0.5,0,0,0,39,0.4,187,8,4,630,888.0,1.0,13,9,11,0,0,1,0
1483,1,2.6,1,13,0,19,0.6,146,7,19,361,1552.0,1587.0,9,4,19,0,0,0,0
1446,1,2.8,1,0,1,18,0.3,178,8,1,351,1769.0,3340.0,8,0,16,1,1,1,1
1265,0,0.6,1,4,1,49,0.5,90,1,5,275,687.0,1518.0,16,11,8,1,0,1,0
1521,1,1.6,0,5,1,62,0.3,143,1,9,678,,3555.0,5,2,19,1,0,0,1
1348,1,2.0,1,5,0,36,0.3,145,6,6,468,,2554.0,19,1,12,0,1,0,1
1783,1,0.5,0,8,0,14,0.6,183,8,11,910,1566.0,1816.0,12,7,7,0,0,1,1
763,1,0.5,0,9,1,51,0.3,104,5,12,273,1278.0,1.0,11,6,9,1,1,1,1
1561,0,0.5,1,10,1,4,0.5,134,2,13,885,1811.0,1783.0,13,12,10,1,1,0,1
1800,1,0.7,0,2,1,8,0.4,100,7,6,400,823.0,3481.0,10,8,8,1,0,1,1
1379,0,1.1,1,1,1,18,0.2,129,2,16,838,885.0,2358.0,10,5,15,1,1,0,1
1067,1,1.7,1,0,0,58,0.5,135,7,0,79,681.0,,12,9,16,0,1,0,0
1211,1,1.2,0,0,0,28,0.3,130,2,3,58,963.0,1.0,6,1,14,0,1,0,1
1371,0,0.5,0,4,0,52,0.5,167,4,19,471,663.0,1.0,13,6,8,0,0,0,1
1039,0,1.3,0,0,1,12,0.8,200,8,0,1428,1827.0,1619.0,7,1,10,1,1,1,0
1049,0,0.6,1,8,1,2,0.3,172,6,10,39,1564.0,433.0,10,7,6,1,0,0,0
1334,1,2.4,0,5,1,42,0.6,115,5,14,1187,1974.0,2542.0,10,1,8,1,0,0,1
774,1,0.6,1,2,1,8,0.4,136,1,4,1713,1865.0,2614.0,7,0,14,1,1,1,1
1777,1,3.0,0,3,0,20,0.6,188,6,5,511,616.0,3868.0,5,1,7,0,1,1,1
1836,1,2.1,1,0,1,30,0.2,184,7,15,276,1230.0,3072.0,7,3,5,1,1,0,1
1154,0,0.5,0,12,1,14,0.7,156,7,14,251,1801.0,587.0,8,3,4,1,1,1,0
1283,1,0.7,1,0,1,27,0.2,80,4,6,1135,1923.0,,17,15,6,1,0,0,1
1902,0,2.8,1,6,0,50,0.8,124,8,9,1142,1393.0,1.0,11,8,18,0,1,0,0
1972,0,2.9,0,9,0,14,0.4,196,7,18,293,952.0,1316.0,8,1,8,1,1,0,0
844,0,2.2,1,1,1,22,0.9,197,7,2,777,1995.0,3154.0,14,11,7,1,0,0,1
635,1,0.6,1,1,1,50,0.3,97,5,13,193,989.0,2107.0,13,12,12,1,0,0,0
1159,0,1.5,0,3,0,36,0.4,104,4,8,717,1206.0,2115.0,8,7,18,0,0,0,1
1826,1,0.5,1,5,1,49,0.6,172,8,6,973,1633.0,1.0,17,9,17,1,1,0,1
832,0,1.6,1,1,1,34,0.3,108,5,5,311,1294.0,447.0,15,13,12,1,1,0,0
808,0,2.3,0,3,0,45,0.8,161,1,9,526,1324.0,3431.0,15,6,13,0,1,1,1
551,1,,0,0,1,54,0.1,172,7,15,169,1916.0,1.0,6,1,19,1,0,1,0
1178,0,2.2,1,6,0,57,0.3,84,3,17,96,1352.0,2492.0,16,14,10,1,1,0,1
1320,0,2.1,1,0,1,41,0.6,144,7,2,123,1229.0,1.0,11,1,14,1,1,0,1
511,0,0.7,1,1,1,52,0.7,180,2,10,24,759.0,1.0,8,3,7,1,0,1,1
1496,1,,1,13,0,38,0.1,126,4,14,501,506.0,1927.0,17,4,6,0,0,1,0
1784,0,1.6,0,4,0,41,0.4,164,6,20,610,1437.0,2313.0,14,1,11,0,1,0,1
1310,1,2.2,1,0,1,51,0.6,100,4,0,178,1919.0,3845.0,7,0,12,1,1,0,1
1414,0,,1,2,0,54,0.8,99,7,3,262,829.0,3799.0,17,7,7,1,0,1,1
